NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
20452,"RICE,WHITE,SHORT-GRAIN,RAW,UNENR",13.29,358,6.5,0.52,0.54,79.15,,,3,0.8,23,95,76,1,1.1,0.21,1.037,,0,0.07,0.048,1.6,1.287,0.171,6,0,6,6,,0.0,,,,,,,,,,0,0,,0.14,0.161,0.138,0,200,1 cup,,,0
20050,"RICE,WHITE,MEDIUM-GRAIN,RAW,ENR",12.89,360,6.61,0.58,0.58,79.34,1.4,,9,4.36,35,108,86,1,1.16,0.11,1.1,15.1,0,0.578,0.048,5.093,1.342,0.145,231,222,9,386,,0.0,0,0,0,,,,,,0.11,0,0,,0.158,0.181,0.155,0,195,1 cup,,,0
20078,"WHEAT GERM,CRUDE",11.12,360,23.15,9.72,4.21,51.8,13.2,,39,6.26,239,842,892,12,12.29,0.796,13.301,79.2,0,1.882,0.499,6.813,2.257,1.3,281,0,281,281,,0.0,0,0,0,,,,,,,0,0,,1.665,1.365,6.01,0,115,1 cup,,,0
20450,"RICE,WHITE,MEDIUM-GRAIN,RAW,UNENR",12.89,360,6.61,0.58,0.58,79.34,,,9,0.8,35,108,86,1,1.16,0.11,1.1,,0,0.07,0.048,1.6,1.342,0.145,9,0,9,9,,0.0,,,,,,,,,,0,0,,0.158,0.181,0.155,0,195,1 cup,,,0
20040,"RICE,BROWN,MEDIUM-GRAIN,RAW",12.37,362,7.5,2.68,1.27,76.17,3.4,,33,1.8,143,264,268,4,2.02,0.277,3.743,,0,0.413,0.043,4.308,1.493,0.509,20,0,20,20,,0.0,0,0,0,,,,,,,0,0,,0.536,0.971,0.959,0,190,1 cup,,,0
20044,"RICE,WHITE,LONG-GRAIN,REG,RAW,ENR",11.62,365,7.13,0.66,0.64,79.95,1.3,0.12,28,4.31,25,115,115,5,1.09,0.22,1.088,15.1,0,0.576,0.049,4.192,1.014,0.164,231,223,8,387,5.8,0.0,0,0,0,0,0,0,0,0,0.11,0,0,0.1,0.18,0.206,0.177,0,185,1 cup,,,0
20444,"RICE,WHITE,LONG-GRAIN,REG,RAW,UNENR",11.62,365,7.13,0.66,0.64,79.95,1.3,0.12,28,0.8,25,115,115,5,1.09,0.22,1.088,15.1,0,0.07,0.049,1.6,1.014,0.164,8,0,8,8,5.8,0.0,0,0,0,0,0,0,0,0,0.11,0,0,0.1,0.18,0.206,0.177,0,185,1 cup,,,0
20036,"RICE,BROWN,LONG-GRAIN,RAW",11.8,367,7.54,3.2,1.21,76.25,3.6,0.66,9,1.29,116,311,250,5,2.13,0.302,2.853,17.1,0,0.541,0.095,6.494,1.065,0.477,23,0,23,23,21.5,0.0,0,0,0,0,0,0,0,0,0.6,0,0,0.6,0.591,1.054,1.0,0,185,1 cup,,,0
16056,"CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW",7.68,378,20.47,6.04,2.85,62.95,12.2,10.7,57,4.31,79,252,718,24,2.76,0.656,21.306,0,4,0.477,0.212,1.541,1.588,0.535,557,0,557,557,99.3,0.0,67,3,0,0,40,0,0,0,0.82,0,0,9,0.603,1.377,2.731,0,200,1 cup,12.5,1 tbsp,0
20031,"MILLET,RAW",8.67,378,11.02,4.22,3.25,72.85,8.5,,8,3.01,114,285,195,5,1.68,0.75,1.632,2.7,0,0.421,0.29,4.72,0.848,0.384,85,0,85,85,,0.0,0,0,0,,,,,,0.05,0,0,0.9,0.723,0.773,2.134,0,200,1 cup,,,0
20038,OATS,8.22,389,16.89,6.9,1.72,66.27,10.6,,54,4.72,177,523,429,2,3.97,0.626,4.916,,0,0.763,0.139,0.961,1.349,0.119,56,0,56,56,,0.0,0,0,0,,,,,,,0,0,,1.217,2.178,2.535,0,156,1 cup,,,0
