NDB_No,Shrt_Desc,Water_g,Energ_Kcal,Protein_g,Lipid_Tot_g,Ash_g,Carbohydrt_g,Fiber_TD_g,Sugar_Tot_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mg,Manganese_mg,Selenium_mcg,Vit_C_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,Panto_Acid_mg,Vit_B6_mg,Folate_Tot_mcg,Folic_Acid_mcg,Food_Folate_mcg,Folate_DFE_mcg,Choline_Tot_mg,Vit_B12_mcg,Vit_A_IU,Vit_A_RAE,Retinol_mcg,Alpha_Carot_mcg,Beta_Carot_mcg,Beta_Crypt_mcg,Lycopene_mcg,Lut_and_Zea_mcg,Vit_E_mg,Vit_D_mcg,Vit_D_IU,Vit_K_mcg,FA_Sat_g,FA_Mono_g,FA_Poly_g,Cholestrl_mg,GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct
13838,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,RAW",54.51,316,16.26,27.29,0.76,0,0,,8,1.71,16,153,260,55,3.75,0.059,0.012,15.8,0,0.08,0.13,2.61,0.33,0.29,5,0,5,5,,2.71,0,0,0,,,,,,,,,,11.29,11.69,1.0,71,28.35,1 oz,453.6,1 lb,16
13847,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,RAW",50.4,367,15.77,33.26,0.73,0,0,,8,1.65,15,147,248,53,3.58,0.057,0.011,16.2,0,0.08,0.13,2.53,0.31,0.28,5,0,5,5,,2.63,0,0,0,,,,,,,,,,13.96,14.37,1.23,73,28.35,1 oz,453.6,1 lb,14
13850,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",61.05,254,19.33,19.06,0.9,0,0,0,23,1.39,20,176,295,49,3.33,0.065,0.01,21.5,0,0.06,0.093,5.699,0.556,0.527,10,0,10,10,,1.0,0,0,0,0,0,0,0,0,0.42,,,1.7,7.692,8.162,0.725,81,28.35,1 oz,453.6,1 lb,5
13859,"BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,RAW",53.22,335,16.74,29.18,0.8,0,0,,10,1.77,17,160,286,53,3.62,0.057,0.012,16.3,0,0.08,0.13,3.08,0.28,0.35,5,0,5,5,,2.97,0,0,0,,,,,,,,,,12.07,12.84,1.04,70,28.35,1 oz,453.6,1 lb,18
13904,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",69.89,165,20.32,9.29,0.98,0,0,0,13,2,22,210,344,80,4.98,0.067,0.002,23.1,0,0.075,0.154,6.019,0.689,0.59,3,0,3,3,59.9,1.76,12,4,4,0,0,0,0,0,0.14,0.1,4,1.5,3.592,4.586,0.393,67,85,3 oz,1855,1 piece,1
13909,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",63.43,228,20.61,15.49,0.9,0,0,0,24,1.47,21,186,313,52,3.53,0.069,0.011,22.8,0,0.064,0.1,6.077,0.593,0.562,11,,11,,86.1,1.06,0,0,0,0,0,0,0,0,0.39,,,1.5,6.251,6.633,0.589,81,85,3 oz,,,10
13915,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,1/8"" FAT,PRIME,RAW",58.42,281,19.0,22.17,0.77,0,0,0,6,1.58,18,163,295,53,3.14,0.069,0.012,17.3,0,0.09,0.14,3.88,0.32,0.39,6,0,6,6,79.4,2.75,0,0,,0,0,0,0,0,,,,,9.08,9.78,0.8,67,85,3 oz,227,"1 steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 242 g)",6
13917,"BEEF,TENDERLOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",61.52,247,19.61,18.16,0.92,0,0,0,23,1.42,20,180,302,50,3.41,0.067,0.011,22,0,0.061,0.095,5.782,0.56,0.535,11,0,11,11,81.9,1.01,0,0,0,0,0,0,0,0,0.41,,,1.6,8.41,8.93,0.79,85,85,3 oz,164,1 steak,2
13926,"BEEF,TENDERLOIN,LN&FAT,1/8""FAT,PRIME,RAW",59.52,274,18.15,21.83,0.88,0,0,0,7,2.35,20,181,304,49,3.05,0.093,0.012,17.1,0,0.12,0.21,2.99,0.3,0.38,6,0,6,6,75.8,2.6,0,0,,0,0,0,0,0,,,,,8.96,9.26,0.87,70,28.35,1 oz,453.6,1 lb,3
13929,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",66.09,201,20.3,12.71,1.03,0,0,0,24,1.48,21,187,315,52,3.55,0.069,0.011,22.9,0,0.063,0.098,5.986,0.584,0.554,11,0,11,11,84.8,1.05,0,0,0,0,0,0,0,0,0.36,,,1.4,5.127,5.44,0.483,75,85,3 oz,608,1 steak,3
13954,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,RAW",70.08,165,20.64,8.55,1.03,0,0,0,25,1.49,21,189,317,52,3.58,0.07,0.011,23.1,0,0.064,0.1,6.087,0.594,0.563,11,0,11,11,86.2,1.06,0,0,0,0,0,0,0,0,0.32,,,1.3,3.14,4.246,0.394,66,85,3 oz,261,1 roast,1
13970,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",70.73,155,21.22,7.17,1,0,0,0,25,1.55,22,195,328,54,3.7,0.072,0.012,23.9,0,0.066,0.102,6.257,0.61,0.579,11,0,11,11,88.6,1.09,0,0,0,0,0,0,0,0,0.31,,,1.2,2.978,2.924,0.277,65,85,3 oz,188,1 steak,0
15001,"ANCHOVY,EUROPEAN,RAW",73.37,131,20.35,4.84,1.44,0,0,0,147,3.25,41,174,383,104,1.72,0.211,0.07,36.5,0,0.055,0.256,14.024,0.645,0.143,9,0,9,9,,0.62,50,15,15,0,0,0,0,0,0.57,,,0.1,1.282,1.182,1.637,60,85,3 oz,,,0
15010,"CATFISH,CHANNEL,WILD,RAW",80.36,95,16.38,2.82,0.96,0,0,,14,0.3,23,209,358,43,0.51,0.034,0.025,12.6,0.7,0.21,0.072,1.907,0.765,0.116,10,0,10,10,,2.23,50,15,15,,,,,,,12.5,500,,0.722,0.844,0.865,58,85,3 oz,159,1 fillet,0
15015,"COD,ATLANTIC,RAW",81.22,82,17.81,0.67,1.16,0,0,0,16,0.38,32,203,413,54,0.45,0.028,0.015,33.1,1,0.076,0.065,2.063,0.153,0.245,7,0,7,7,65.2,0.91,40,12,12,0,0,0,0,0,0.64,0.9,36,0.1,0.131,0.094,0.231,43,85,3 oz,231,1 fillet,0
15023,"FISH,MAHIMAHI,RAW",77.55,85,18.5,0.7,2.1,0,0,,15,1.13,30,143,416,88,0.46,0.041,0.015,36.5,0,0.02,0.07,6.1,0.75,0.4,5,0,5,5,,0.6,180,54,54,,,,,,,,,,0.188,0.121,0.165,73,85,3 oz,204,1 fillet,0
15031,"GROUPER,MIXED SPECIES,RAW",79.22,92,19.38,1.02,1.17,0,0,,27,0.89,31,162,483,53,0.48,0.02,0.014,36.5,0,0.07,0.005,0.313,0.75,0.3,9,0,9,9,,0.6,143,43,43,,,,,,,,,,0.233,0.202,0.321,37,85,3 oz,259,1 fillet,0
15033,"HADDOCK,RAW",83.38,74,16.32,0.45,1.28,0,0,0,11,0.17,21,227,286,213,0.32,0.021,0.011,25.9,0,0.02,0.057,3.363,0.403,0.281,12,0,12,12,65,1.83,57,17,17,0,0,0,0,0,0.45,0.5,18,0.1,0.091,0.061,0.166,54,85,3 oz,193,1 fillet,0
15039,"HERRING,ATLANTIC,RAW",72.05,158,17.96,9.04,1.46,0,0,0,57,1.1,32,236,327,90,0.99,0.092,0.035,36.5,0.7,0.092,0.233,3.217,0.645,0.302,10,0,10,10,65,13.67,93,28,28,0,0,0,0,0,1.07,4.2,167,0.1,2.04,3.736,2.133,60,28.35,"1 oz, boneless",184,1 fillet,0
15042,"HERRING,ATLANTIC,KIPPERED",59.7,217,24.58,12.37,1.94,0,0,0,84,1.51,46,325,447,918,1.36,0.135,0.05,52.6,1,0.126,0.319,4.402,0.88,0.413,14,0,14,14,95,18.7,135,40,40,0,0,0,0,0,1.54,2.2,86,0.1,2.791,5.112,2.919,82,28.35,"1 oz, boneless",17,"1 cubic inch, boneless",0
15043,"HERRING,PACIFIC,RAW",71.52,195,16.39,13.88,2.37,0,0,,83,1.12,32,228,423,74,0.53,0.078,0.045,36.5,0,0.06,0.2,2.2,1.0,0.45,5,0,5,5,,10.0,106,32,32,,,,,,,,,,3.257,6.872,2.423,77,85,3 oz,184,1 fillet,0
15046,"MACKEREL,ATLANTIC,RAW",63.55,205,18.6,13.89,1.35,0,0,0,12,1.63,76,217,314,90,0.63,0.073,0.015,44.1,0.4,0.176,0.312,9.08,0.856,0.399,1,0,1,1,65,8.71,167,50,50,0,0,0,0,0,1.52,16.1,643,5,3.257,5.456,3.35,70,112,1 fillet,85,3 oz,0
15049,"MACKEREL,KING,RAW",75.85,105,20.28,2.0,1.28,0,0,,31,1.78,32,248,435,158,0.56,0.026,0.005,36.5,1.6,0.1,0.476,8.59,0.839,0.442,8,0,8,8,,15.6,727,218,218,,,,,,,,,,0.363,0.764,0.46,53,85,3 oz,198,.5 fillet,0
15051,"MACKEREL,SPANISH,RAW",71.67,139,19.29,6.3,1.27,0,0,0,11,0.44,33,205,446,59,0.49,0.055,0.014,36.5,1.6,0.13,0.17,2.3,0.75,0.4,1,0,1,1,50.5,2.4,130,39,39,0,0,0,0,0,0.69,7.3,292,0.1,1.828,1.53,1.739,76,85,3 oz,187,1 fillet,0
15054,"MONKFISH,RAW",83.24,76,14.48,1.52,1.21,0,0,,8,0.32,21,200,400,18,0.41,0.028,0.024,36.5,1,0.025,0.06,2.1,0.15,0.24,7,0,7,7,,0.9,40,12,12,,,,,,,,,,0.34,0.24,0.61,25,85,3 oz,,,0
15076,"SALMON,ATLANTIC,WILD,RAW",68.5,142,19.84,6.34,2.54,0,0,,12,0.8,29,200,490,44,0.64,0.25,0.016,36.5,0,0.226,0.38,7.86,1.664,0.818,25,0,25,25,,3.18,40,12,12,,,,,,,,,,0.981,2.103,2.539,55,85,3 oz,198,.5 fillet,0
15079,"SALMON,CHUM,RAW",75.38,120,20.14,3.77,1.18,0,0,,11,0.55,22,283,429,50,0.47,0.055,0.015,36.5,0,0.08,0.18,7.0,0.75,0.4,4,0,4,4,,3.0,99,30,30,,,,,,1.09,,,,0.84,1.541,0.898,74,85,3 oz,198,.5 fillet,0
15081,"SALMON,COHO,WILD,RAW",72.66,146,21.62,5.93,1.21,0,0,0,36,0.56,31,262,423,46,0.41,0.051,0.014,36.5,1,0.113,0.14,7.23,0.823,0.549,9,0,9,9,109.4,4.17,135,40,40,0,0,0,0,0,0.73,9,361,0.1,1.26,2.134,1.992,45,85,3 oz,198,.5 fillet,0
15083,"SALMON,PINK,RAW",75.52,127,20.5,4.4,1.52,0,0,0,7,0.38,27,261,366,75,0.39,0.063,0.011,31.4,0,0.08,0.105,7.995,1.03,0.611,4,0,4,4,94.6,4.15,117,35,35,0,0,0,0,0,0.4,10.9,435,0.4,0.81,1.348,0.811,46,85,3 oz,159,.5 fillet,0
15085,"FISH,SALMON,SOCKEYE,RAW",72.54,131,22.25,4.69,1.26,0,0,0,9,0.43,30,257,367,78,0.46,0.064,0.011,29.8,0,0.132,0.207,8.507,1.07,0.731,6,0,6,6,94.6,4.69,162,49,49,0,0,0,0,0,0.83,14.1,563,0.1,0.814,1.371,1.115,51,28.35,"1 oz, boneless",198,.5 fillet,0
15091,"SEA BASS,MXD SP,RAW",78.27,97,18.43,2.0,1.09,0,0,0,10,0.29,41,194,256,68,0.4,0.019,0.015,36.5,0,0.11,0.12,1.6,0.75,0.4,5,0,5,5,60.8,0.3,154,46,46,0,0,0,0,0,0.84,5.6,226,0.1,0.511,0.424,0.743,41,129,1 fillet,85,3 oz,0
15101,"SNAPPER,MIXED SPECIES,RAW",76.87,100,20.51,1.34,1.31,0,0,0,32,0.18,32,198,417,64,0.36,0.028,0.013,38.2,1.6,0.046,0.003,0.284,0.75,0.4,5,0,5,5,65,3.0,106,32,32,0,0,0,0,0,0.96,10.2,408,0.1,0.285,0.251,0.459,37,85,3 oz,218,1 fillet,0
15108,"SUNFISH,PUMPKIN SEED,RAW",79.5,89,19.4,0.7,1.1,0,0,,80,1.2,30,180,350,80,1.55,0.3,0.7,12.6,1,0.08,0.07,1.2,0.75,0.12,15,0,15,15,,2.0,50,15,15,,,,,,,,,,0.139,0.117,0.246,67,48,1 fillet,85,3 oz,0
15110,"SWORDFISH,RAW",73.38,144,19.66,6.65,1.44,0,0,0,5,0.38,29,255,418,81,0.66,0.039,0.011,57.4,0,0.075,0.053,7.76,0.35,0.543,2,0,2,2,65,1.7,120,36,36,0,0,0,0,0,2.02,13.9,558,0.1,1.602,2.971,1.147,66,85,3 oz,136,"1 piece,  (4-1/2"" x 2-1/8"" x 7/8"")",0
15114,"TROUT,MIXED SPECIES,RAW",71.42,148,20.77,6.61,1.17,0,0,0,43,1.5,22,245,361,52,0.66,0.188,0.851,12.6,0.5,0.35,0.33,4.5,1.94,0.2,13,0,13,13,65,7.79,57,17,17,0,0,0,0,0,0.2,3.9,155,0.1,1.149,3.254,1.499,58,79,1 fillet,85,3 oz,0
15115,"TROUT,RAINBOW,WILD,RAW",71.87,119,20.48,3.46,1.31,0,0,,67,0.7,31,271,481,31,1.08,0.109,0.158,12.6,2.4,0.123,0.105,5.384,0.928,0.406,12,0,12,12,,4.45,62,19,19,,,,,,,,,,0.722,1.129,1.237,59,85,3 oz,159,1 fillet,0
15117,"TUNA,FRESH,BLUEFIN,RAW",68.09,144,23.33,4.9,1.18,0,0,0,8,1.02,50,254,252,39,0.6,0.086,0.015,36.5,0,0.241,0.251,8.654,1.054,0.455,2,0,2,2,65,9.43,2183,655,655,0,0,0,0,0,1,5.7,227,0,1.257,1.6,1.433,38,85,3 oz,,,0
15123,"TUNA,FRESH,SKIPJACK,RAW",70.58,103,22.0,1.01,1.3,0,0,,29,1.25,34,222,407,37,0.82,0.086,0.015,36.5,1,0.033,0.1,15.4,0.42,0.85,9,0,9,9,,1.9,52,16,16,,,,,,,,,,0.328,0.19,0.315,47,85,3 oz,198,.5 fillet,0
15127,"TUNA,FRESH,YELLOWFIN,RAW",74.03,109,24.4,0.49,1.64,0,0,0,4,0.77,35,278,441,45,0.37,0.036,0.011,90.6,0,0.118,0.115,18.475,0.28,0.933,2,0,2,2,65,2.08,60,18,18,0,0,0,0,0,0.24,1.7,69,0.1,0.172,0.116,0.147,39,28.35,"1 oz, boneless",16,"1 cubic inch, boneless",0
15130,"WHITEFISH,MXD SP,RAW",72.77,134,19.09,5.86,1.12,0,0,0,26,0.37,33,270,317,51,0.99,0.072,0.067,12.6,0,0.14,0.12,3.0,0.75,0.3,15,0,15,15,65,1.0,120,36,36,0,0,0,0,0,0.2,12,478,0.1,0.906,1.996,2.149,60,85,3 oz,198,1 fillet,0
15135,"YELLOWTAIL,MXD SP,RAW",74.52,146,23.14,5.24,1.09,0,0,,23,0.49,30,157,420,39,0.52,0.045,0.015,36.5,2.8,0.144,0.04,6.8,0.59,0.16,4,0,4,4,,1.3,95,29,29,,,,,,,,,0.1,1.28,1.99,1.42,55,85,3 oz,187,.5 fillet,0
15147,"LOBSTER,NORTHERN,RAW",80.95,77,16.52,0.75,1.88,0,0,0,84,0.26,38,161,200,423,3.53,1.349,0.056,63.6,0,0.02,0.014,1.591,1.449,0.104,10,0,10,10,70.3,1.25,4,1,1,0,0,0,0,0,0.87,0,1,0,0.181,0.22,0.296,127,150,1 lobster,85,3 oz,0
15234,"CATFISH,CHANNEL,FARMED,RAW",79.06,119,15.23,5.94,1.05,0,0,0,8,0.23,19,204,302,98,0.48,0.032,0.015,8.2,0,0.02,0.083,2.105,0.67,0.154,10,0,10,10,65,2.88,1,0,0,0,0,0,0,0,0.81,0.2,9,2.1,1.31,2.573,1.119,55,85,3 oz,159,1 fillet,0
15236,"SALMON,ATLANTIC,FARMED,RAW",64.89,208,20.42,13.42,1.13,0,0,0,9,0.34,27,240,363,59,0.36,0.045,0.011,24,3.9,0.207,0.155,8.672,1.547,0.636,26,0,26,26,78.5,3.23,193,58,58,0,0,0,0,0,3.55,11,441,0.5,3.05,3.77,3.886,55,85,3 oz,198,.5 fillet,
15238,"SALMON,COHO,FARMED,RAW",70.47,160,21.27,7.67,1.3,0,0,,12,0.34,31,292,450,47,0.43,0.048,0.012,12.6,1.1,0.09,0.11,6.813,1.14,0.66,13,0,13,13,,2.67,188,56,56,,,,,,,,,,1.816,3.33,1.861,51,85,3 oz,159,1 fillet,0
15240,"TROUT,RAINBOW,FARMED,RAW",73.8,141,19.94,6.18,1.21,0,0,0,25,0.31,25,226,377,51,0.45,0.046,0.011,23.6,2.9,0.12,0.09,5.567,1.667,0.34,11,0,11,11,65,4.3,280,84,84,0,0,0,0,0,2.34,15.9,635,0.1,1.383,1.979,1.507,59,79,1 fillet,85,3 oz,0
15261,"FISH,TILAPIA,RAW",78.08,96,20.08,1.7,0.93,0,0,0,10,0.56,27,170,302,52,0.33,0.075,0.037,41.8,0,0.041,0.063,3.903,0.487,0.162,24,0,24,24,42.5,1.58,0,0,0,0,0,0,0,0,0.4,3.1,124,1.4,0.585,0.498,0.363,50,116,1 fillet,,,0
15274,"FISH,TROUT,BROOK,RAW,NEW YORK STATE",75.67,110,21.23,2.73,1.32,0,,,25,0.38,28,246,417,45,0.55,0.045,0.018,,,0.137,0.101,5.293,,0.273,,,,,,2.77,,,,,,,,,,,,,0.595,0.815,0.772,60,149,1 filet,332,1 fish,53
17059,"LAMB,DOM,CUBED FOR STEW OR KABOB (LEG&SHLDR),LN,1/4""FAT,RAW",73.74,134,20.21,5.28,1.06,0,0,,9,1.77,26,189,284,65,4.15,0.121,0.024,22.8,0,0.13,0.24,5.95,0.71,0.16,23,0,23,23,,2.73,0,0,0,,,,,,0.22,,,,1.89,2.13,0.48,65,28.35,1 oz,453.6,1 lb,0
17074,"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN,RAW",74.35,126,21.1,4.64,1.08,0,0,0,11,1.64,24,198,350,64,3.16,0.119,0.008,3.2,0,0.175,0.173,5.241,0.553,0.137,,0,,,,1.64,9,3,3,0,0,0,0,0,0.14,0,1,,1.512,1.37,0.325,66,115,1 serving,,,27
17078,"LAMB,NZ,IMP,LOIN CHOP,LN,RAW",71.4,142,19.98,6.88,1.05,0,0,0,18,1.52,23,189,327,77,2.69,0.116,0.009,5.5,0,0.119,0.154,5.397,0.525,0.16,,0,,,,1.9,16,5,5,0,0,0,0,0,0.22,0,2,,2.764,2.009,0.416,66,115,1 serving,,,43
17224,"LAMB,GROUND,RAW",59.47,282,16.56,23.41,0.87,0,0,0,16,1.55,21,157,222,59,3.41,0.101,0.019,18.8,0,0.11,0.21,5.96,0.65,0.13,18,0,18,18,69.3,2.31,0,0,0,0,0,0,0,0,0.2,0.1,2,3.6,10.19,9.6,1.85,73,28.35,1 oz,113,4 oz,0
17363,"LAMB,NZ,IMP,CHUMP,BNLESS,LN,RAW",74.58,121,21.68,3.83,1.24,0,0,0,4,1.52,24,201,346,62,2.89,0.14,0.013,4.4,0,0.154,0.128,5.256,0.807,0.15,,,,,,2.06,15,5,5,0,0,0,0,0,0.32,0,1,,1.265,1.005,0.311,65,113,4 oz,,,23
17371,"LAMB,NZ,IMP,GROUND LAMB,RAW",69.29,193,20.33,12.41,0.86,0,0,0,4,1.04,18,156,281,57,2.75,0.09,0.007,4.7,0,0.059,0.176,5.011,0.156,0.132,,,,,,1.62,26,8,8,0,0,0,0,0,0.24,0,1,,4.848,2.977,0.483,63,113,4 oz,,,
17385,"LAMB,NZ,IMP,TENDERLOIN,LN,RAW",74.35,116,20.53,3.81,1.35,0,0,0,4,1.63,26,222,381,49,2.16,0.136,0.012,5,0,0.075,0.215,7.301,0.867,0.247,,,,,,1.88,5,1,1,0,0,0,0,0,0.41,0,1,,1.26,1.94,0.55,69,113,4 oz,,,1
17387,"LAMB,NZ,IMP,LOIN SADDLE,LN,RAW",73.5,131,20.86,5.32,1.04,0,0,0,7,1.54,24,193,356,75,2.54,0.116,0.009,4.2,0,0.118,0.136,5.918,0.445,0.175,,,,,,1.13,15,4,4,0,0,0,0,0,0.22,0,1,,1.96,1.549,0.351,66,113,4 oz,,,43
17389,"LAMB,NZ,IMP,LOIN,BNLESS,LN,RAW",74.54,120,21.5,3.77,1.17,0,0,0,4,1.55,26,217,368,60,2.1,0.127,0.01,2.9,0,0.072,0.162,6.356,0.545,0.176,,,,,,1.12,6,2,2,0,0,0,0,0,0.33,0,1,,1.187,0.923,0.272,66,113,4 oz,,,0
17392,"LAMB,NZ,IMP,NECK CHOPS,LN,RAW",72.43,151,19.84,7.97,1,0,0,0,23,1.24,20,175,323,81,3.48,0.087,0.007,4.8,0,0.08,0.145,4.297,0.337,0.121,,,,,,2.89,17,5,5,0,0,0,0,0,0.24,0,1,,3.12,2.172,0.38,71,113,4 oz,,,42
17397,"LAMB,NZ,IMP,RACK - FULLY FRENCHED,LN,RAW",71.67,147,20.61,7.12,0.97,0,0,0,8,1.4,23,192,334,63,2.24,0.105,0.008,2.9,0,0.061,0.178,5.208,0.604,0.246,,,,,,1.05,17,5,5,0,0,0,0,0,0.32,0.1,4,,3.044,2.223,0.371,62,113,4 oz,,,30
17410,"LAMB,NZ,IMP,LOIN,BNLESS,LN & FAT,RAW",74.37,122,21.44,3.99,1.17,0,0,0,4,1.55,26,217,368,60,2.09,0.127,0.01,2.9,0,0.072,0.162,6.338,0.543,0.175,,,,,,1.12,6,2,2,0,0,0,0,0,0.34,0,1,,1.289,0.987,0.279,66,113,4 oz,,,0
17423,"LAMB,NZ,IMP,TENDERLOIN,LN & FAT,RAW",74.04,120,20.43,4.22,1.34,0.01,0,0,4,1.62,26,221,379,49,2.15,0.135,0.012,5,0,0.075,0.214,7.262,0.862,0.246,,,,,,1.87,6,2,2,0,0,0,0,0,0.41,0,1,,2.11,1.61,0.48,69,113,4 oz,,,0
5332,"CHICKEN,GROUND,RAW",73.24,143,17.44,8.1,1.17,0.04,0,0,6,0.82,21,178,522,60,1.47,0.065,0.016,10.2,0,0.109,0.241,5.575,1.092,0.512,1,0,1,1,58.8,0.56,0,0,0,0,0,0,0,0,0.27,,,0.8,2.301,3.611,1.508,86,112,"4 oz, crumbled",,,0
17420,"LAMB,NZ,IMP,RACK - FULLY FRENCHED,LN & FAT,RAW",69.53,169,19.88,9.96,0.94,0.05,0,0,8,1.36,22,186,324,62,2.17,0.101,0.008,2.8,0,0.062,0.172,5.024,0.584,0.237,,,,,,1.03,23,7,7,0,0,0,0,0,0.35,0.1,4,,4.305,3.012,0.46,62,113,4 oz,,,26
1157,"CHEESE,GOAT,SEMISOFT TYPE",45.52,364,21.58,29.84,2.94,0.12,0,0.12,298,1.62,29,375,158,415,0.66,0.564,0.093,3.8,0,0.072,0.676,1.148,0.19,0.06,2,0,2,2,15.4,0.22,1464,407,401,0,77,0,0,0,0.26,0.5,22,2.5,20.639,6.808,0.709,79,28.35,1 oz,,,0
5165,"TURKEY,WHL,MEAT & SKN,RAW",72.69,143,21.64,5.64,0.98,0.13,0,0.07,11,0.86,25,183,224,112,1.78,0.077,0.012,21.3,0,0.048,0.185,7.631,0.811,0.599,7,0,7,7,58,1.22,56,17,17,0,0,0,0,0,0.09,0.3,12,0,1.461,1.826,1.466,72,85,3 oz,5002,1 bird,29
17072,"LAMB,NZ,IMP,LEG CHOP/STEAK,BONE-IN,LN & FAT,RAW",66.75,206,18.64,14.52,0.95,0.13,0,0,10,1.49,21,177,315,59,2.8,0.105,0.007,3,0,0.163,0.153,4.635,0.494,0.123,,0,,,,1.46,29,9,9,0,0,0,0,0,0.26,0,2,,5.902,4.152,0.619,67,115,1 serving,,,15
5167,"TURKEY,WHL,MEAT ONLY,RAW",75.37,112,22.64,1.93,1.04,0.14,0,0.07,11,0.86,27,190,235,118,1.84,0.079,0.012,22.6,0,0.05,0.192,8.1,0.844,0.652,7,0,7,7,60.2,1.24,30,9,9,0,0,0,0,0,0.09,0.2,8,0,0.459,0.477,0.411,67,85,3 oz,5002,1 bird,41
17412,"LAMB,NZ,IMP,NECK CHOPS,LN & FAT,RAW",64.7,231,17.43,17.9,0.88,0.14,0,0,20,1.14,18,156,290,73,3.05,0.077,0.006,4.3,0,0.082,0.128,3.801,0.308,0.109,,,,,,2.51,38,11,11,0,0,0,0,0,0.36,0,2,,7.514,4.988,0.683,72,113,4 oz,,,32
5183,"TURKEY,DK MEAT,MEAT & SKN,RAW",71.1,161,19.81,8.97,0.94,0.15,0,0.1,11,1,22,166,208,113,2.32,0.085,0.014,20.2,0,0.055,0.229,5.378,0.857,0.391,6,0,6,6,63.8,1.84,86,26,26,0,0,0,0,0,0.11,0.5,19,0,2.413,3.091,2.443,87,28.35,1 oz,453,1 lb,48
17408,"LAMB,NZ,IMP,LOIN SADDLE,LN & FAT,RAW",60.04,273,16.56,22.9,0.83,0.2,0,0,6,1.29,19,156,290,63,2.04,0.091,0.007,3.5,0,0.111,0.11,4.676,0.37,0.14,,,,,,0.95,49,15,15,0,0,0,0,0,0.44,0.1,2,,9.639,6.522,0.858,69,113,4 oz,,,24
10973,"PORK,GROUND,96% LN / 4% FAT,RAW",73.62,121,21.1,4.0,1.07,0.21,0,0,15,0.86,19,190,310,67,1.93,0.033,0.01,34.8,0,0.414,0.368,7.914,0.646,0.668,2,0,2,2,71.7,0.64,0,0,0,0,0,0,0,0,0.29,0.1,4,0,1.42,1.89,0.66,59,113,4 oz,,,0
17076,"LAMB,NZ,IMP,LOIN CHOP,LN & FAT,RAW",56.89,298,15.4,26.19,0.82,0.22,0,0,14,1.24,18,149,262,63,2.08,0.088,0.007,4.4,0,0.111,0.12,4.152,0.418,0.125,,0,,,,1.47,54,16,16,0,0,0,0,0,0.47,0.1,3,,11.161,7.465,0.967,69,115,1 serving,,,20
1023,"CHEESE,GRUYERE",33.19,413,29.81,32.34,4.3,0.36,0,0.36,1011,0.17,36,605,81,714,3.9,0.032,0.017,14.5,0,0.06,0.279,0.106,0.562,0.081,10,0,10,10,15.4,1.6,948,271,268,0,33,0,0,0,0.28,0.6,24,2.7,18.913,10.043,1.733,110,28.35,1 oz,28,"1 slice,  (1 oz)",0
10972,"PORK,GROUND,84% LN / 16% FAT,RAW",64.67,218,17.99,16.0,0.91,0.44,0,0,15,0.88,16,161,244,68,1.91,0.032,0.01,30.2,0,0.332,0.338,6.416,0.639,0.551,2,0,2,2,61.5,0.73,0,0,0,0,0,0,0,0,0.45,0.4,17,0,4.93,6.68,2.05,68,113,4 oz,,,0
